min_elect,-119.14607575
mode_1_tors
symmetry_number,3
M,2.5207291682792476
K,2.081768511049976e+28
step_size,0.17453292519943295
sample,total energy(HARTREE)
0,0
1,0.0003693600000076458
2,0.0013154199999831917
3,0.002625639999990881
4,0.003909380000010287
5,0.004843750000006253
6,0.005176859999991734
7,0.0048352499999992915
8,0.0039080199999972365
9,0.0026533099999994647
10,0.0014029700000008916
11,0.0004791199999942819
12,0.00013917999999080166
13,0.0004552900000049931
14,0.0013861699999893062
15,0.0026537900000107584
16,0.0039443399999896656
17,0.004888249999993377
18,0.005228670000008151
19,0.004891200000002982
20,0.003934849999993162
21,0.0026564199999938864
22,0.0013805100000041648
23,0.00045479000000625547
24,0.00013004000000194083
25,0.000461100000009651
26,0.0013688699999931941
27,0.0026328400000039665
28,0.003901330000005032
29,0.004847489999988852
30,0.00521086999999909
31,0.004869299999981536
32,0.0039312300000062805
33,0.0026332900000056725
34,0.0013488600000073347
35,0.0004147199999948725
36,8.473999999125681e-05
mode_2_tors
symmetry_number,3
M,2.52072917034533
K,2.081768511049975e+28
step_size,0.17453292519943295
sample,total energy(HARTREE)
0,0
1,0.0003693600000076458
2,0.0013154199999831917
3,0.002625639999990881
4,0.003909380000010287
5,0.004843750000006253
6,0.005176859999991734
7,0.004835260000007224
8,0.0039080199999972365
9,0.002653319999978976
10,0.0014029700000008916
11,0.0004791199999942819
12,0.00013917999999080166
13,0.0004552900000049931
14,0.0013861699999893062
15,0.0026537900000107584
16,0.0039443399999896656
17,0.004888249999993377
18,0.005228670000008151
19,0.004891200000002982
20,0.003934849999993162
21,0.0026564199999938864
22,0.0013805100000041648
23,0.00045479000000625547
24,0.00013003000000821885
25,0.000461100000009651
26,0.0013688699999931941
27,0.0026328400000039665
28,0.003901330000005032
29,0.004847489999988852
30,0.00521086999999909
31,0.004869299999981536
32,0.003931240000014213
33,0.0026332900000056725
34,0.0013488600000073347
35,0.0004147199999948725
36,8.473999999125681e-05
mode_3_vib
M,2.0727177587441465
K,5.172825406359781e+27
step_size,0.2064008553369597
sample,total energy(HARTREE)
-10,0.061003549999995244
-9,0.049876020000027665
-8,0.03989343999998596
-7,0.03102216999999996
-6,0.023234619999996653
-5,0.016538519999997447
-4,0.010934950000006438
-3,0.0064154599999852735
-2,0.0030064199999912944
-1,0.0008003099999882579
0,0
1,0.0009475400000127365
2,0.004115630000001147
3,0.010223099999990382
4,0.020380430000003003
5,0.0365060300000124
6,0.061862199999993095
mode_4_vib
M,1.0856871241751314
K,2.0592505220118365e+28
step_size,0.20189887180134214
sample,total energy(HARTREE)
-6,0.07590344999999843
-5,0.049891150000007656
-4,0.030344820000010486
-3,0.016360889999987194
-2,0.007064709999994534
-1,0.0017425199999934193
0,0
1,0.0017417100000045593
2,0.007054740000015158
3,0.016296840000009638
4,0.030087290000011535
5,0.04911416999999574
6,0.07407355999998799
mode_5_vib
M,2.548416072703958
K,2.8056753610276736e+28
step_size,0.12197448964821639
sample,total energy(HARTREE)
-5,0.07165325000001133
-4,0.0426190900000023
-3,0.022327120000014133
-2,0.009259570000025974
-1,0.002162889999993922
0,0
1,0.0019016900000110581
2,0.007139600000002133
3,0.015106810000006021
4,0.025299089999990088
5,0.037295910000011645
6,0.05074495999998874
mode_6_vib
M,1.1075537962314836
K,3.0657733568461615e+28
step_size,0.18096563270024657
sample,total energy(HARTREE)
-5,0.055359290000012606
-4,0.034775639999992336
-3,0.019270739999996067
-2,0.008488619999994285
-1,0.002117139999995743
0,0
1,0.00211712999998781
2,0.00848860000000684
3,0.0192707199999802
4,0.03477560999999696
5,0.0553592500000093
mode_7_vib
M,1.189148399090935
K,3.257065621445867e+28
step_size,0.17202393470590696
sample,total energy(HARTREE)
-5,0.05888709999999264
-4,0.03654179000000113
-3,0.020051340000009077
-2,0.008772229999991055
-1,0.0021835599999917576
0,0
1,0.0021835599999917576
2,0.008772239999984777
3,0.020051379999998176
4,0.03654187000000775
5,0.05888726000000588
mode_8_vib
M,2.3548744245043385
K,4.100376036054763e+28
step_size,0.11540476309483064
sample,total energy(HARTREE)
-5,0.0665363499999927
-4,0.04133867999999552
-3,0.022719459999990477
-2,0.009930840000009766
-1,0.0024576499999966472
0,0
1,0.0024576499999966472
2,0.009930840000009766
3,0.022719450000010966
4,0.04133865000000014
5,0.06653628000000822
mode_9_vib
M,1.7548044468295951
K,5.080505727731516e+28
step_size,0.1267133674252244
sample,total energy(HARTREE)
-5,0.06983762999999499
-4,0.044206100000010906
-3,0.02466849999997578
-2,0.010908439999994357
-1,0.0027167699999921524
0,0
1,0.0027422799999925473
2,0.010985580000010486
3,0.024846210000006863
4,0.04448388000000136
5,0.06991997999998034
mode_10_vib
M,1.6485419385352817
K,5.536349137402249e+28
step_size,0.12795511882583077
sample,total energy(HARTREE)
-5,0.07946371999997837
-4,0.04980012000001466
-3,0.027381970000007527
-2,0.011889300000007097
-1,0.0029095999999952937
0,0
1,0.0027720599999980777
2,0.010795290000004343
3,0.02377001000000689
4,0.041513940000001526
5,0.06387588000001188
mode_11_vib
M,1.1274370654734114
K,6.232741216959626e+28
step_size,0.150209570340335
sample,total energy(HARTREE)
-5,0.07576963000001058
-4,0.04839150999998765
-3,0.027162210000014397
-2,0.012059589999992681
-1,0.0030168699999961746
0,0
1,0.0030168699999961746
2,0.01205958000001317
3,0.02716218999999853
4,0.048391490000000204
5,0.07576957999999934
mode_12_vib
M,1.3686462189311535
K,6.789197150080727e+28
step_size,0.13344838611781093
sample,total energy(HARTREE)
-4,0.051859329999999204
-3,0.02886324000000684
