min_elect,-119.14607575
mode_1_vib
M,1.021075005523863
K,2.1794889338720352e+27
step_size,0.36500267072585074
sample,total energy(HARTREE)
-7,0.011931239999995569
-6,0.011076410000015358
-5,0.0090917999999931
-4,0.006487999999990279
-3,0.003920869999987531
-2,0.0018096399999905088
-1,0.0004933500000134927
0,0
1,0.0004933500000134927
2,0.0018096399999905088
3,0.003920859999979598
4,0.0064879699999949025
5,0.009091739999988135
6,0.01107629999999915
7,0.011931109999991918
mode_2_vib
M,1.123098059384573
K,3.1432432787981593e+27
step_size,0.3175851556044656
sample,total energy(HARTREE)
-7,0.013182699999987335
-6,0.012122449999978357
-5,0.010137869999994109
-4,0.0075357799999977715
-3,0.0047572699999847146
-2,0.0022979900000024145
-1,0.0006331700000004048
0,0
1,0.0006331700000004048
2,0.002297979999980271
3,0.004757230000009827
4,0.007535699999976941
5,0.010137729999996736
6,0.012122259999998164
7,0.01318246000001011
mode_3_vib
M,2.059726865641061
K,5.151919558608338e+27
step_size,0.20726045479271116
sample,total energy(HARTREE)
-10,0.060589400000012006
-9,0.04971095999999875
-8,0.0398760800000133
-7,0.031070079999977906
-6,0.023300400000010768
-5,0.016600149999987934
-4,0.010981280000009974
-3,0.006441799999976183
-2,0.003015009999984386
-1,0.0008008900000078256
0,0
1,0.000942590000008181
2,0.004078700000007984
3,0.0100830300000041
4,0.01996537999997372
5,0.035449059999976384
6,0.059420339999988414
mode_4_vib
M,1.0796834806919768
K,2.082115513011119e+28
step_size,0.20190129227366257
sample,total energy(HARTREE)
-5,0.050554849999997487
-4,0.03069846000001064
-3,0.016523719999995023
-2,0.007119570000014619
-1,0.0017528300000009267
0,0
1,0.0017528300000009267
2,0.007119570000014619
3,0.016523719999995023
4,0.03069845000000271
5,0.050554839999989554
mode_5_vib
M,2.53005835529673
K,2.7971542979190064e+28
step_size,0.12250932779881143
sample,total energy(HARTREE)
-5,0.07070201999999881
-4,0.04216258999997535
-3,0.0221421399999997
-2,0.009204319999980726
-1,0.0021549299999747973
0,0
1,0.001902860000001283
2,0.007160269999999969
3,0.015184359999992125
4,0.02548477999999932
5,0.0376492199999916
6,0.05133007000000589
mode_6_vib
M,1.1030718226073657
K,3.044334238675866e+28
step_size,0.18165131808295898
sample,total energy(HARTREE)
-5,0.05162506000000633
-4,0.033219989999992094
-3,0.0187714599999822
-2,0.008387299999995435
-1,0.0021094399999981306
0,0
1,0.0021094299999901978
2,0.008387280000022201
3,0.018771439999994755
4,0.03321993999999506
5,0.05162498999997922
mode_7_vib
M,1.1965243976332356
K,3.1802698737393457e+28
step_size,0.17251893120302
sample,total energy(HARTREE)
-5,0.05282364000001394
-4,0.03398582000001227
-3,0.0192255900000049
-2,0.008592419999999379
-1,0.0021571499999879507
0,0
1,0.0021571499999879507
2,0.008592410000005657
3,0.019225580000011178
4,0.03398579999998219
5,0.05282361000000435
mode_8_vib
M,2.389097485993044
K,4.099063907646594e+28
step_size,0.11458438126738346
sample,total energy(HARTREE)
-5,0.06642605999999773
-4,0.04128953000001445
-3,0.02270116999999061
-2,0.00992562999999791
-1,0.002456750000007446
0,0
1,0.002456750000007446
2,0.00992562999999791
3,0.022701150000003167
4,0.04128949999997644
5,0.06642598999999905
mode_9_vib
M,1.7909579171018872
K,5.019786710415111e+28
step_size,0.12580547020444915
sample,total energy(HARTREE)
-5,0.07293725999998912
-4,0.046286949999995386
-3,0.02575462999999445
-2,0.011284829999979706
-1,0.0027651199999922937
0,0
1,0.002655189999998697
2,0.010294739999991975
3,0.022430189999994354
4,0.03857997999999441
5,0.05829600999999229
mode_10_vib
M,1.6641952871724746
K,5.318973725941495e+28
step_size,0.12863360078082572
sample,total energy(HARTREE)
-5,0.06899955000000091
-4,0.04433402999998748
-3,0.02503086999999482
-2,0.01116015999998865
-1,0.002795700000007173
0,0
1,0.002795710000015106
2,0.011160169999996583
3,0.025030890000010686
4,0.04433402999998748
5,0.06899953999999298
mode_11_vib
M,1.1229899576024964
K,6.265743858078528e+28
step_size,0.15030811777914985
sample,total energy(HARTREE)
-5,0.07331961999999237
-4,0.04739556999999195
-3,0.02686370000000693
-2,0.012011990000004857
-1,0.003017739999975788
0,0
1,0.003017739999975788
2,0.012011979999982714
3,0.026863679999976853
4,0.047395550000004505
5,0.07331958999999699
mode_12_vib
M,1.3753471644857587
K,6.7655337078166396e+28
step_size,0.1332391483993827
sample,total energy(HARTREE)
-5,0.07210865999999783
-4,0.047337390000009805
-3,0.027280210000000693
-2,0.012379030000005287
-1,0.003139340000004154
0,0
1,0.003139340000004154
2,0.012379030000005287
3,0.02728019999999276
4,0.04733736000000022
5,0.07210858999998493
mode_13_vib
M,1.3229461812793362
K,7.14283542776605e+28
step_size,0.1340215950791148
sample,total energy(HARTREE)
-4,0.05279063999999778
-3,0.029542519999992578
-2,0.013037639999978978
-1,0.0032425300000085144
0,0
1,0.0032425300000085144
2,0.013037610000012023
3,0.029542419999984304
4,0.05279042999998751
mode_14_vib
M,1.235832909605227
K,7.2703650545917716e+28
step_size,0.1380526029136757
sample,total energy(HARTREE)
-4,0.06114329000000396
-3,0.033397479999990765
-2,0.014221729999988497
-1,0.003413580000000138
0,0
1,0.0031409899999772506
2,0.012265740000003689
3,0.02709034000000088
4,0.047517729999981384
5,0.07357761000001517
mode_15_vib
M,1.0369678495696206
K,7.979699262338871e+28
step_size,0.14724286362721217
sample,total energy(HARTREE)
-4,0.05498849000001371
-3,0.030805030000010447
-2,0.013664099999999735
-1,0.0034153400000036527
0,0
1,0.0034153699999990295
2,0.013664130000009322
